Time,HA_MISG1,HpA_MISG1,HA_MISG2,HpA_MISG2,HA_MISG3,HpA_MISG3,HA_MISG4,HpA_MISG4,HA_MISG5,HpA_MISG5,HA_MISG6,HpA_MISG6,HA_MISG7,HpA_MISG7,HA_MISG8,HpA_MISG8,HA_MISG9,HpA_MISG9
1980.0,13559.0,21815.0,13548.4,22208.9,13566.2,22255.2,13565.6,22337.3,13559.7,18494.2,13560.6,18638.7,13548.4,18675.0,17093.6,18748.2,13566.2,18827.7
2000.0,13574.3,21808.5,13541.3,22218.4,13561.4,22244.8,13582.4,22341.3,13557.5,18507.4,13557.1,18630.3,13541.3,18710.0,17096.2,18748.8,13561.4,18834.1
2020.0,13562.4,21825.4,13547.3,22204.0,13561.2,22263.4,13576.3,22342.1,13562.0,18494.7,13546.3,18641.6,13547.3,18703.8,17097.0,18767.0,13561.2,18836.3
2040.0,13565.4,21828.9,13553.7,22208.7,13559.1,22261.1,13567.8,22355.7,13557.9,18500.6,13560.3,18627.7,13553.7,18708.6,17114.3,18759.0,13559.1,18820.7
2060.0,13570.6,21836.0,13545.1,22214.7,13566.9,22260.3,13580.0,22348.4,13553.8,18531.7,13562.1,18644.0,13545.1,18715.9,17101.2,18772.8,13566.9,18831.6
2080.0,13576.7,21851.0,13552.2,22218.2,13576.4,22264.1,13574.3,22384.1,13560.6,18531.4,13552.3,18650.4,13552.2,18729.3,17109.7,18761.1,13576.4,18846.9
2100.0,13571.2,21853.9,13554.7,22217.8,13561.0,22273.1,13572.2,22373.2,13566.9,18522.8,13573.7,18662.1,13554.7,18742.3,17112.4,18764.7,13561.0,18833.6
2120.0,13558.9,21833.6,13546.7,22216.1,13569.2,22292.7,13581.7,22373.2,13560.2,18535.8,13563.1,18674.0,13546.7,18731.8,17117.8,18785.3,13569.2,18843.5
2140.0,13567.8,21873.7,13564.6,22224.4,13571.7,22282.1,13580.8,22393.4,13572.1,18541.9,13578.0,18682.9,13564.6,18738.0,17105.0,18763.4,13571.7,18847.1
2160.0,13574.9,21883.1,13562.5,22233.7,13563.0,22292.0,13581.7,22383.6,13567.3,18552.8,13567.1,18682.0,13562.5,18747.7,17117.7,18796.1,13563.0,18858.8
2180.0,13575.0,21889.0,13560.8,22237.8,13576.6,22283.5,13582.5,22396.6,13573.6,18567.7,13554.6,18691.1,13560.8,18756.5,17111.5,18789.5,13576.6,18847.7
2200.0,13575.3,21894.5,13568.9,22239.6,13586.1,22295.3,13587.3,22398.2,13583.8,18567.1,13566.4,18670.1,13568.9,18758.9,17115.2,18800.1,13586.1,18852.5
2220.0,13588.5,21890.2,13567.0,22238.9,13580.0,22290.7,13592.7,22399.4,13581.4,18580.0,13569.2,18681.7,13567.0,18750.0,17115.8,18806.1,13580.0,18859.9
2240.0,13565.3,21896.3,13583.1,22236.8,13583.2,22304.2,13584.1,22392.5,13575.2,18570.3,13574.0,18681.7,13583.1,18765.5,17119.5,18814.0,13583.2,18888.1
2260.0,13575.3,21909.0,13585.9,22260.9,13580.8,22287.3,13588.3,22410.3,13586.9,18579.6,13576.0,18692.2,13585.9,18771.7,17124.1,18798.6,13580.8,18881.3
2280.0,13587.4,21920.5,13574.5,22252.9,13575.4,22302.5,13567.8,22407.1,13592.8,18580.3,13573.6,18698.4,13574.5,18794.8,17131.4,18819.3,13575.4,18898.0
2300.0,13575.6,21915.8,13573.5,22265.9,13593.7,22320.4,13584.2,22401.8,13594.8,18577.7,13575.5,18715.0,13573.5,18787.5,17133.4,18815.9,13593.7,18880.7
2320.0,13587.8,21926.1,13585.5,22300.2,13591.5,22314.7,13596.9,22399.8,13585.2,18588.4,13574.6,18704.5,13585.5,18785.7,17126.2,18840.5,13591.5,18884.6
2340.0,13593.3,21946.7,13573.1,22262.8,13588.5,22311.5,13591.7,22413.5,13581.1,18599.1,13583.5,18704.5,13573.1,18790.9,17139.5,18827.9,13588.5,18869.3
2360.0,13585.6,21960.2,13576.7,22273.0,13584.9,22305.1,13593.9,22394.9,13581.9,18613.6,13597.2,18721.8,13576.7,18799.3,17126.5,18844.5,13584.9,18877.0
2380.0,13577.9,21953.2,13589.2,22292.5,13597.6,22333.1,13600.4,22415.4,13579.4,18605.9,13587.4,18730.0,13589.2,18799.5,17132.5,18863.7,13597.6,18901.6
2400.0,13588.4,21954.1,13590.1,22277.6,13602.4,22322.8,13594.1,22412.5,13576.3,18621.9,13586.0,18728.6,13590.1,18814.0,17133.8,18863.2,13602.4,18906.9
2420.0,13586.0,21900.2,13590.1,22215.9,13613.5,22284.8,13595.2,22369.0,13592.1,18620.8,13594.4,18731.4,13590.1,18808.3,17144.3,18844.8,13613.5,18906.9
2440.0,13538.3,21737.3,13540.2,22074.0,13548.2,22085.2,13544.4,22183.3,13545.0,18510.3,13541.5,18607.1,13540.2,18656.6,17093.3,18724.1,13548.2,18766.4
2460.0,13492.4,21660.0,13516.6,21983.6,13519.9,21989.0,13516.9,22091.2,13507.6,18409.2,13498.7,18520.9,13516.6,18572.8,17038.1,18628.3,13519.9,18669.4
2480.0,13472.5,21582.0,13494.1,21909.9,13503.9,21957.8,13492.1,22042.8,13483.0,18373.8,13488.3,18447.6,13494.1,18528.2,17008.3,18572.1,13503.9,18625.3
2500.0,13464.7,21536.4,13473.1,21862.7,13482.1,21898.8,13484.8,21993.6,13464.1,18313.6,13477.4,18406.7,13473.1,18471.4,16984.6,18541.7,13482.1,18586.4
